dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup,excluded_due_to_target_overlap,source_duplicate_rank,role
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal149.jpg,metal,metal,True,512,384,RGB,ea2588fc9bd2d5c9e9acf459e9b01c4649ae9e705d499a3c6c4a12df8a3d7857,8069,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic169.jpg,plastic,plastic,True,512,384,RGB,ea63e0f3a543c45c158a408a2fb730cff3d32d146f501d04fff4bec4ff0ad87f,13716,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper366.jpg,paper,paper,True,512,384,RGB,ea850c4b381a54d360db35fb5ad3bb002e3dffa2db7fe516f03c65d2a77e7121,10336,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard52.jpg,cardboard,cardboard,True,512,384,RGB,ea96d215a65017b5a0013b3f644518ef9a8f7faeb15d20113b68e240cfb63564,21913,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard252.jpg,cardboard,cardboard,True,512,384,RGB,ead1cfb68da63ff271df2470e15394502bcbf1b65b13f55ea66447077895bd4a,22922,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper478.jpg,paper,paper,True,512,384,RGB,eadbe7b81899d3fd5e9a8fd309d30dce3d51a722c6b56a5560a1c6a3c58df07c,26640,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic438.jpg,plastic,plastic,True,512,384,RGB,eae8dcca1e55ceb89f478cb8a82cd496fe4175031410cf17b4e1c8eb31b68095,8800,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal353.jpg,metal,metal,True,512,384,RGB,eb0b654865af8e1255154b729ddf5b753d662425169ef4b8acc1fef825453c1d,13215,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic444.jpg,plastic,plastic,True,512,384,RGB,eb26ee5deabe9abda304cb63b1f25fbe02e80216df1101eba6745cd1a68b5898,16364,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic317.jpg,plastic,plastic,True,512,384,RGB,eb326e1c218874929d693edd6d3555f34ae18a287253edcda9a89b3c04267b7c,9715,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass108.jpg,glass,glass,True,512,384,RGB,eb3ffdf15081f878165c879bf8f254d1285ce77aa29b7ff94fbcf1d831e33945,13942,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass27.jpg,glass,glass,True,512,384,RGB,eb4ba3739b7adc6d23e30cc8b461a3099eda76a8f6e7520f2f3529dbfe5efe56,18854,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass370.jpg,glass,glass,True,512,384,RGB,eb90f408eea74cec4728b8924548f2e7afa6e7ba52f69f82e5b4dc876fed4f94,14661,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper417.jpg,paper,paper,True,512,384,RGB,eb9b410c41457573184918db22e03bc35b9d03b28cdd7c563aadac1f4b88bec8,11274,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard262.jpg,cardboard,cardboard,True,512,384,RGB,ebad65ecb19e65bc941d49f37841c5bb5a812db7ac76e356dbc0af178374a1c2,12342,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass421.jpg,glass,glass,True,512,384,RGB,ebbc05cd7d605f2d2354f176e7f353af33d523a983187d8c5911d48505348e22,10729,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic255.jpg,plastic,plastic,True,512,384,RGB,ebe79afa3dd50c78e83c327ab3a3ae88e386cf2c65b149408bf63bd8e297d943,18977,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic191.jpg,plastic,plastic,True,512,384,RGB,ec065cf4559fb3b6aca7e07624d2bed44edd2495850087dde7decbf2af6a8070,13993,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper185.jpg,paper,paper,True,512,384,RGB,ec171f0df010d4a74f2e0caa59f24cabc06f9aa307d8d9d2ca27d64ad48b1c7b,19411,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass36.jpg,glass,glass,True,512,384,RGB,ec232d0d2fc6f1aa801dec17cedabb859e0a29270c84b05fec05ed2ad08e63fd,12122,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass149.jpg,glass,glass,True,512,384,RGB,ec2d7c20b64c2cb0b417b98644c7c80ce98a4946137b2955699f2e883ac4a97a,12651,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal246.jpg,metal,metal,True,512,384,RGB,ec5b921975637bd4db2d74e57e497ebdd96264e338dc777d1829a6520bbea24c,15845,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper92.jpg,paper,paper,True,512,384,RGB,ec6e1d5683e3ceb8bc68e7617814db08a5a01907b24f5d9cad32b7385271da78,34361,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic339.jpg,plastic,plastic,True,512,384,RGB,ec749275dce4a43f8003fba4e02e9db319af5c39ca10f674e6e4398077a228c8,23377,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass61.jpg,glass,glass,True,512,384,RGB,ec88fe102840837987b2e2c538f0b25102957d49b59cb8cca01b3af54cd5b0be,19727,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal303.jpg,metal,metal,True,512,384,RGB,ecadc879b646436b973b54fdd61e6ae8cb27a4a421090c3faaee8b701dbc503c,14937,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass476.jpg,glass,glass,True,512,384,RGB,ecb3ac2213e6b10534fe89f3cd75008ed416791a4f3a901eca2b3717749f2f7a,11535,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/trash/trash63.jpg,trash,trash,True,512,384,RGB,ecb6e1ed0dd5f7f862f61e9f9cb10b738458c706ab6c170055acb238e90611b3,16540,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic454.jpg,plastic,plastic,True,512,384,RGB,eccd69b3909c969780ede2ca1603b3fb72bbbbdb91e54a78eee2c400f3acc495,11412,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal223.jpg,metal,metal,True,512,384,RGB,ed04883b7548a704c37a6c05196e9b199a6db7144d2d30a4dcc2069a0aa268a8,19443,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper230.jpg,paper,paper,True,512,384,RGB,ed0dc6d84e854474029cbbff340c1e01f05f4de2880748a13b27465d2f5e5ecb,14879,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic59.jpg,plastic,plastic,True,512,384,RGB,ed2c9543b506a7119be6552ea9c24865d52180d43cd86169e7d895464d846563,7823,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal337.jpg,metal,metal,True,512,384,RGB,ed30620f77fd4dbc65256dce2b53ce7f92b7e2189c6c3ce81ba1d072887fa234,13326,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass271.jpg,glass,glass,True,512,384,RGB,ed48cb39c44b2092b6c36ca4dd84fc8e9908968b53edbcdfef184cc25f0e94be,11610,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper134.jpg,paper,paper,True,512,384,RGB,ed495f4f9c3439058d41999cf1eee407c0efdca55b6ee26dba92285712d7bd4b,12837,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic452.jpg,plastic,plastic,True,512,384,RGB,ed86868e162e7c01e52d7e6192222c0bc3d641ed3ed081f57d862e6fc2fad7f6,8655,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper210.jpg,paper,paper,True,512,384,RGB,ed89314fe3902a917ca66fe0188bf80b7056394527b435679e727f51c79cafd1,23007,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper546.jpg,paper,paper,True,512,384,RGB,eda36d177b6ad3bc255f1298186bfb8b529f179136e9746f1a7d0265c9404235,20309,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic435.jpg,plastic,plastic,True,512,384,RGB,edbe3956999482b4ab2ebe1a75e0fff214cf86c7d96c205c95286fd3551c30f7,13184,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass380.jpg,glass,glass,True,512,384,RGB,ede5686a09b092a33d3cf441a5e02397a9fc917f9a0b761fa5ec232a71c2aa91,9395,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper226.jpg,paper,paper,True,512,384,RGB,ee07fc315592bd8a3ae9fd02da7604eb8e645b54baf155565be394454eac1997,8649,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic104.jpg,plastic,plastic,True,512,384,RGB,ee2efd0c3de2816f3009e3220d6ceb0bf1ba3f9b02563814f85fc4fa9fd09972,12602,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard278.jpg,cardboard,cardboard,True,512,384,RGB,eeb7a8c4f9e60d5ae0d5a2e50d221ddf22c5c25b668f9c52146eb3b92f39878a,13674,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/trash/trash88.jpg,trash,trash,True,512,384,RGB,eee8d90286ce79ebba82861a949a4a0d0b02ed34a1ddace220cb799192c642f5,18658,1,False,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/trash/trash50.jpg,trash,trash,True,512,384,RGB,eefa62d605162973877c4cd2ac51d8f919d4bf44581df225b2c3b7533b264d31,13563,1,False,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass329.jpg,glass,glass,True,512,384,RGB,eefd9034dda5356ad38474eace7542896e9c3ab359291cd33d0062110eca0887,14559,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper432.jpg,paper,paper,True,512,384,RGB,ef0a95b74fcab71d016e8d5f42e99c6eecf51ab8b0724b2a67db0e68cd108528,22503,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper439.jpg,paper,paper,True,512,384,RGB,ef1da15838f4bd1a3fb454480bb6cba871ad5f56f8d869ca57f8d1c56e528607,43865,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper263.jpg,paper,paper,True,512,384,RGB,ef1e5141669ec2375bd76b286d15596cb2e9076cf318ac3067309e08f307438d,16403,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper350.jpg,paper,paper,True,512,384,RGB,ef6b15402023445819e52326f1cce2a9d7524d132ad61431619f9a19715ea2bc,7915,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal153.jpg,metal,metal,True,512,384,RGB,ef6de590669192c32c1f524528c79909ddb4b0949650855eb6b402c952e9d45f,18845,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper342.jpg,paper,paper,True,512,384,RGB,ef74b72870a2c6e5dcfef77bb842eebdddfddc73480d8993fa6bf5ed002a8843,32487,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper410.jpg,paper,paper,True,512,384,RGB,ef7dcc0dff5fe504bb98a46c5f1bc2bcbdf7b98227d5d045501a4fcbdf6f30b8,16046,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic476.jpg,plastic,plastic,True,512,384,RGB,ef8121e224597da0607432cfbbfaab33b38a69a02d555aef5710737f7857b660,7855,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper454.jpg,paper,paper,True,512,384,RGB,ef87cd52f8afff4994e9a4f3caa333cca6c32ca5bb3cbdb441da87a062015baa,16739,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal232.jpg,metal,metal,True,512,384,RGB,efb51aa6882025d081049b6bb807b664430e630be9f1285d993fd392f6a2bb4a,38741,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass307.jpg,glass,glass,True,512,384,RGB,efda826f5b6697de60643150db49b8918c982f6e8746a8d6d6dcaf4bd279edbf,16691,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal165.jpg,metal,metal,True,512,384,RGB,eff1d07a51e334759b266f2651e87c59a615feefdf703a5fb7bf5934073ed192,8421,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass412.jpg,glass,glass,True,512,384,RGB,eff551a94ab9e54817cfe22911b17de4f5c02fa64851153dbdd7bfe1b9e82066,24026,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic453.jpg,plastic,plastic,True,512,384,RGB,f010ceac35917da54f016e4749e93a6b10a9154e2a32e508ce73773804cea627,11118,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass148.jpg,glass,glass,True,512,384,RGB,f017c4b8a62097611ce69d393a72b0abca2426d4c3b6d6d65ddb6bd73ee19c38,16607,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper175.jpg,paper,paper,True,512,384,RGB,f051d89e030cf2787b459a1586cc04d6ca226512899e41645916ff77ab6a68a6,14751,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper225.jpg,paper,paper,True,512,384,RGB,f06dc6980eb9bb082f6f93acb672293b212c896b015162c0100ccf2fc8842367,16231,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard388.jpg,cardboard,cardboard,True,512,384,RGB,f0799626e8bede4e00c94184d7c17516034e25932fcbdd4d82b71f8a96fd1daf,23416,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper19.jpg,paper,paper,True,512,384,RGB,f08a2a02219f73479c7fd0f2ac59b68a5ea57ab75e1a999ddff5fc00c6cad706,14464,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic374.jpg,plastic,plastic,True,512,384,RGB,f0a5bc491963e626629fc5b428636a27c96610c0cfd4fc748c6f5932436aa22f,14595,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard397.jpg,cardboard,cardboard,True,512,384,RGB,f0d5be1412df388259a878f02f055c6c63f79e0326078a4ab0585df7d8daec1b,16433,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal286.jpg,metal,metal,True,512,384,RGB,f10a644674b2455d017ad281fbd3f6996d6d9967a914b23f264b737abd21c08a,23400,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass10.jpg,glass,glass,True,512,384,RGB,f11d856b820653d32078fa0b0cdca5b3976f1410d40fe8e222431d2087607f6f,8722,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic370.jpg,plastic,plastic,True,512,384,RGB,f12898504b448ad7c3134742b61d69297dde32f9b4b037d5a60dbe1c429ddafc,14801,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass343.jpg,glass,glass,True,512,384,RGB,f13ba3de1e5ec82f96b06ee8810d95adf558136474d2dd100f6d29dd7c1747a6,13148,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal406.jpg,metal,metal,True,512,384,RGB,f17d023b7a7bdcc6ac2c7ea673fa97ee75e5e07906ded6c69e56250acc0cc633,37375,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic278.jpg,plastic,plastic,True,512,384,RGB,f1b3e3bdc6089b2ed10b06a22187bd5ccff3b552f8489c5d401e1853965ffa9f,10870,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic212.jpg,plastic,plastic,True,512,384,RGB,f1b4123293e14703463b22dd12f2ff8840ae59b2edccac42f02d8635cb5922fd,13706,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper485.jpg,paper,paper,True,512,384,RGB,f1b684dbcf63fb341d112962ca8dc42bf3eb3ae984fd3901befe335609817b50,11984,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal244.jpg,metal,metal,True,512,384,RGB,f1de46d6a4f907b0083920a8ae1bde5b48f8ff19c2714c0fcf44bf96359be466,14951,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass321.jpg,glass,glass,True,512,384,RGB,f1f6b0d8958793e1b761b783767f1548519c9752698cbaf104f7c4d3f25f66f2,12459,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic381.jpg,plastic,plastic,True,512,384,RGB,f1f9cd73bbc752919386f1940734c2cbc64335e34ec93e507ec716d7144f9bdf,12609,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic298.jpg,plastic,plastic,True,512,384,RGB,f205e53419a78f56b78ae54b0053f3a437cdba809cc480f79d50e2703f11c2f5,13489,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal362.jpg,metal,metal,True,512,384,RGB,f20a2d7b4fca27ecd23d47f92bd6ae86da5d591b057744a11c347a0347a319fa,14349,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic134.jpg,plastic,plastic,True,512,384,RGB,f20f144f44908e67f1008cf6344d9fc12a72a6f9883a063722b4dbfe10bff064,16808,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass150.jpg,glass,glass,True,512,384,RGB,f2146e424f059af86df1333fa3140054bbf4a119f633523a4d129157fadbfa92,18031,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass201.jpg,glass,glass,True,512,384,RGB,f217722bf9bf5f719bb4fa12d8dd4d7b829ff92ed1827a8d3f798a41a0d35ba7,16268,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper452.jpg,paper,paper,True,512,384,RGB,f218a1513bbd5ae0047427638d39cdd9b49bf847219c77dcaaa109f7bf17ab91,23816,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic228.jpg,plastic,plastic,True,512,384,RGB,f229d34c2e2e38f70374aa21c05e1eb6827848b4530c8dbc109bf3310da79e79,16493,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass428.jpg,glass,glass,True,512,384,RGB,f23393bb7f3ec809267f5eb70ea4c0944f9a20c56c5ece1e3aad9529e636d02a,14653,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass105.jpg,glass,glass,True,512,384,RGB,f24ff61b6f2a0fafba7c476265a7a12d5a4af6d48a5fbe2e79b059da8cb4dd43,10964,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass189.jpg,glass,glass,True,512,384,RGB,f25c94515d94fcaf9c132576eb4bd0247e6578c0cd0932941e5abec8a5339b68,11444,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper150.jpg,paper,paper,True,512,384,RGB,f2801bf9c145ae36c1753aee3929c2deb979275cf4ca2c24aa959bf1542c3cca,11553,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper559.jpg,paper,paper,True,512,384,RGB,f2897fe901c4e34ad283c176d59f9270a7b6629fb3ef48332d41e238dc17e974,15532,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper16.jpg,paper,paper,True,512,384,RGB,f29758f23e34972ace659d0a1538f270d55cd40c18876461e2ab8742ac80639c,20775,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal21.jpg,metal,metal,True,512,384,RGB,f2dd2e04bea9964dd5a699723858eb9705b52889b5614bdc09260effec563ed9,15461,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal77.jpg,metal,metal,True,512,384,RGB,f2de4bd92628f714cfa496bb5269b5ac2ec25ed1a45682b1f338c591b84a4e2f,37407,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/trash/trash41.jpg,trash,trash,True,512,384,RGB,f2ecd5c9e529eb4848bd7a7df35c81abc543d3bdbf7c3659b80ae8a6485b4ef3,14315,1,False,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper96.jpg,paper,paper,True,512,384,RGB,f310fda98ea28062df72f8ff060e63f6ab4ae0496da18a32b01ee9110cb4d848,10931,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal164.jpg,metal,metal,True,512,384,RGB,f3138cc3eeb04153dadac29fef6a259f66fe7883cca8d33071dfeaef32a36eff,19513,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper178.jpg,paper,paper,True,512,384,RGB,f31f9d54feea5fb92a669b87655f52f5575c0b4d4a6eb471e66bd7ac3c220cd8,18757,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic75.jpg,plastic,plastic,True,512,384,RGB,f3369337f73e10460c7ee4c117a44f64939e894a4cb820524971dd5c288f8e77,11998,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic102.jpg,plastic,plastic,True,512,384,RGB,f35be988683274741b7a26d147953d4fcf63b6dfebb6fe72601c6a56e3c9eda2,8193,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic270.jpg,plastic,plastic,True,512,384,RGB,f3653cb5116826633f695145eb1a4af66156e0b27ece17a17304831fe06a5361,14028,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal357.jpg,metal,metal,True,512,384,RGB,f37070e72870a22fe05acaf0aa1a073c9a7cc0ef05ef3e3bec6b15be7199c2f8,23305,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass377.jpg,glass,glass,True,512,384,RGB,f37cd366c5c383a2785b246da3a2a237e2fdcf0e98b31fb65a9fc23ff01ec6fd,16276,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass70.jpg,glass,glass,True,512,384,RGB,f3a3a5739367f3735ac56cdeda378eca89e13b21b0561b19d254d589544458e7,14394,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper99.jpg,paper,paper,True,512,384,RGB,f3b31b7837d1fc0def8b7087409d71ca1a1e55cf089894890bdedf83c97de421,29616,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass120.jpg,glass,glass,True,512,384,RGB,f40585778de2ee95c4d1e2fa538b16be129899ee5c76d84039a1dd94333469da,9169,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper47.jpg,paper,paper,True,512,384,RGB,f40ead1ac801a3fb2e9520c1f383952cc940a9e958f3a7dc3b33c402ffc061b7,46093,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper216.jpg,paper,paper,True,512,384,RGB,f41596f2745a00199ab19edaf7bacd510030394f7f34f54878559d73c59f3ee2,13768,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic240.jpg,plastic,plastic,True,512,384,RGB,f427aeaf6fa2267aecca4f945dccddf0cb85d3a798b66aa1562870a897a705ff,14753,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic239.jpg,plastic,plastic,True,512,384,RGB,f43fb84c64704b4ccd3117a763f018c3d1698e4dc4a50e6b362476fe14e93049,12480,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard297.jpg,cardboard,cardboard,True,512,384,RGB,f454b259a11b7db3b7d4ba33326701249285c39369ae48602f9a91bf98140749,22094,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard10.jpg,cardboard,cardboard,True,512,384,RGB,f460e7a993aabafef6839fa1fce1034c40713411beff3211e8c93d1514fb1924,21683,2,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard80.jpg,cardboard,cardboard,True,512,384,RGB,f48920b82e11077a3a6dfe610bc1e42bb6d4f9b65bd81610d973cb90f79d29f9,16017,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal219.jpg,metal,metal,True,512,384,RGB,f49811a508458d2c9c3b71c8c0e042f05c4e297818177d01322b01723d608701,19016,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass118.jpg,glass,glass,True,512,384,RGB,f4988cb65c5bbc438eec949a7e0628c591cba94798718c9ad7a274b764ee43b8,15497,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard347.jpg,cardboard,cardboard,True,512,384,RGB,f4bb139bf1fbbda71918f0ca7b480fdc487db5ce2aebf22b63f664e38dea356c,17221,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper107.jpg,paper,paper,True,512,384,RGB,f4d494f48881eae84dd7c740c9cd4dd5bf9baa2ff84a9d5266c3f1b990229275,12543,3,True,False,0,True,,,target_test
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass452.jpg,glass,glass,True,512,384,RGB,f50a94247184c7b675b504a02e1611cdcb26ce539210704ad0cac81cbe4d9b01,12798,3,True,False,0,True,,,target_test
