dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_340.jpg,biological,,False,225,225,RGB,b201550ed60f37df30a58cbf3c59d614e99d3be76aed2bfc4249997c8ed41b6b,12326,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological51.jpg,biological,,False,225,225,RGB,b201550ed60f37df30a58cbf3c59d614e99d3be76aed2bfc4249997c8ed41b6b,12326,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass14.jpg,green-glass,glass,True,512,384,RGB,b209df41ef8cf844aba8190a2655dc1d080f6409e541bf37d176773ebadc78b7,17099,2,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass68.jpg,glass,glass,True,512,384,RGB,b209df41ef8cf844aba8190a2655dc1d080f6409e541bf37d176773ebadc78b7,17099,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_66.jpg,plastic,plastic,True,512,384,RGB,b210e88fda29ae9f02d7497eb3f7dd9d7dbc22e0acbc93226a020f17930b34a9,18078,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic173.jpg,plastic,plastic,True,512,384,RGB,b210e88fda29ae9f02d7497eb3f7dd9d7dbc22e0acbc93226a020f17930b34a9,18078,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic343.jpg,plastic,plastic,True,512,384,RGB,b210e88fda29ae9f02d7497eb3f7dd9d7dbc22e0acbc93226a020f17930b34a9,18078,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_405.jpg,battery,,False,263,192,RGB,b21368ee91efa3e70c70b25ae65e3785fb84d0c06b3d7a059da2b2231298e12c,7242,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery343.jpg,battery,,False,263,192,RGB,b21368ee91efa3e70c70b25ae65e3785fb84d0c06b3d7a059da2b2231298e12c,7242,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_139.jpg,glass,glass,True,194,259,RGB,b219045985cacee00a5346daa834562fb0267c1ce46dbd97ebfb85497f6c814a,2377,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass433.jpg,white-glass,glass,True,194,259,RGB,b219045985cacee00a5346daa834562fb0267c1ce46dbd97ebfb85497f6c814a,2377,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_784.jpg,metal,metal,True,512,384,RGB,b219affc816aeb248e919ea67c178b09a785290c46bdc84153e55bfec5f78209,10976,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal351.jpg,metal,metal,True,512,384,RGB,b219affc816aeb248e919ea67c178b09a785290c46bdc84153e55bfec5f78209,10976,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal373.jpg,metal,metal,True,512,384,RGB,b219affc816aeb248e919ea67c178b09a785290c46bdc84153e55bfec5f78209,10976,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_611.jpg,plastic,plastic,True,512,384,RGB,b21a383cdc95334871f941e2fab170ad41e57e62caa29d1bbd022b669ef424c7,16920,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic76.jpg,plastic,plastic,True,512,384,RGB,b21a383cdc95334871f941e2fab170ad41e57e62caa29d1bbd022b669ef424c7,16920,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic271.jpg,plastic,plastic,True,512,384,RGB,b21a383cdc95334871f941e2fab170ad41e57e62caa29d1bbd022b669ef424c7,16920,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_331.jpg,clothes,,False,534,400,RGB,b21c0c28bfe1df6d7e217440aa8bb47f1f58290b7635f6652d8fc3f5a8332693,29091,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3854.jpg,clothes,,False,534,400,RGB,b21c0c28bfe1df6d7e217440aa8bb47f1f58290b7635f6652d8fc3f5a8332693,29091,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1342.jpg,plastic,plastic,True,512,384,RGB,b21d41aaed31fa3ba75330f2181288de824cc71bbda01b29b3a35e0c5875ca24,15573,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic332.jpg,plastic,plastic,True,512,384,RGB,b21d41aaed31fa3ba75330f2181288de824cc71bbda01b29b3a35e0c5875ca24,15573,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic455.jpg,plastic,plastic,True,512,384,RGB,b21d41aaed31fa3ba75330f2181288de824cc71bbda01b29b3a35e0c5875ca24,15573,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1885.jpg,clothes,,False,400,533,RGB,b2237ff6dd6839c74b1df28bf5d4f6916f1b71809e3f0207d6478dc499b642f5,15958,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3075.jpg,clothes,,False,400,533,RGB,b2237ff6dd6839c74b1df28bf5d4f6916f1b71809e3f0207d6478dc499b642f5,15958,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_608.jpg,cardboard,cardboard,True,512,384,RGB,b225fefcc1067d4c489a0cc77e91adde71aa89d32472680b2d54498a36c70188,12126,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard295.jpg,cardboard,cardboard,True,512,384,RGB,b225fefcc1067d4c489a0cc77e91adde71aa89d32472680b2d54498a36c70188,12126,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard63.jpg,cardboard,cardboard,True,512,384,RGB,b225fefcc1067d4c489a0cc77e91adde71aa89d32472680b2d54498a36c70188,12126,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_751.jpg,clothes,,False,400,436,RGB,b22bfe39b9ea62b0456a9d9d52146310b7206d0de77984279dec512a9854d2e7,33461,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes153.jpg,clothes,,False,400,436,RGB,b22bfe39b9ea62b0456a9d9d52146310b7206d0de77984279dec512a9854d2e7,33461,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_378.jpg,biological,,False,225,225,RGB,b236e4456cda4a05a87068b16f4e179a3bdc00684fb8556585e7d8eb89b3ec2d,7723,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological923.jpg,biological,,False,225,225,RGB,b236e4456cda4a05a87068b16f4e179a3bdc00684fb8556585e7d8eb89b3ec2d,7723,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_321.jpg,shoes,,False,183,275,RGB,b23cbe90a5d66276405f886455087f99c0c34e42fc1df065d4f8830a48c05432,6868,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes437.jpg,shoes,,False,183,275,RGB,b23cbe90a5d66276405f886455087f99c0c34e42fc1df065d4f8830a48c05432,6868,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_698.jpg,glass,glass,True,512,384,RGB,b24337b35cb4a8dda89d38213aadd2ff0037916838140ba19d1fc5d018d4c297,10431,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass193.jpg,white-glass,glass,True,512,384,RGB,b24337b35cb4a8dda89d38213aadd2ff0037916838140ba19d1fc5d018d4c297,10431,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass474.jpg,glass,glass,True,512,384,RGB,b24337b35cb4a8dda89d38213aadd2ff0037916838140ba19d1fc5d018d4c297,10431,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_372.jpg,battery,,False,232,218,RGB,b25206cee7fb74da7d1032841bf0da8bae4638f8fc1563e630b1c3ae770af685,4964,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery703.jpg,battery,,False,232,218,RGB,b25206cee7fb74da7d1032841bf0da8bae4638f8fc1563e630b1c3ae770af685,4964,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_731.jpg,shoes,,False,400,534,RGB,b2520c098d1e89da42e25e9268fb2fcba810b9ec251962c2553fdea987df69cd,20597,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes1581.jpg,shoes,,False,400,534,RGB,b2520c098d1e89da42e25e9268fb2fcba810b9ec251962c2553fdea987df69cd,20597,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1128.jpg,paper,paper,True,512,384,RGB,b25471c824a5539c5168ea97eb25bf652ab63e9bc1a930c96670c20a4d68fc70,25071,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/paper/paper913.jpg,paper,paper,True,512,384,RGB,b25471c824a5539c5168ea97eb25bf652ab63e9bc1a930c96670c20a4d68fc70,25071,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper474.jpg,paper,paper,True,512,384,RGB,b25471c824a5539c5168ea97eb25bf652ab63e9bc1a930c96670c20a4d68fc70,25071,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1287.jpg,clothes,,False,400,711,RGB,b25b651e35bedcefac6d80f9141bb1feaa3db691e365da072c01089d6e781d9b,37490,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes1136.jpg,clothes,,False,400,711,RGB,b25b651e35bedcefac6d80f9141bb1feaa3db691e365da072c01089d6e781d9b,37490,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_181.jpg,paper,paper,True,512,384,RGB,b26ba9d2aa251f9ed74d4f9b7bbb37eb2b3ee1c921501c5c279ee50194878916,18816,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/paper/paper491.jpg,paper,paper,True,512,384,RGB,b26ba9d2aa251f9ed74d4f9b7bbb37eb2b3ee1c921501c5c279ee50194878916,18816,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper131.jpg,paper,paper,True,512,384,RGB,b26ba9d2aa251f9ed74d4f9b7bbb37eb2b3ee1c921501c5c279ee50194878916,18816,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_848.jpg,clothes,,False,400,534,RGB,b279439d0f97a85ef8ae1f5730f45411c9ab7b56a56b776d2e6c7bc8fae26ae2,20326,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3061.jpg,clothes,,False,400,534,RGB,b279439d0f97a85ef8ae1f5730f45411c9ab7b56a56b776d2e6c7bc8fae26ae2,20326,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1331.jpg,paper,paper,True,512,384,RGB,b2892e9d84b2d5a721a98afc2276a839c4dfd414a721d2da004032e2023faf4b,18222,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/paper/paper535.jpg,paper,paper,True,512,384,RGB,b2892e9d84b2d5a721a98afc2276a839c4dfd414a721d2da004032e2023faf4b,18222,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper167.jpg,paper,paper,True,512,384,RGB,b2892e9d84b2d5a721a98afc2276a839c4dfd414a721d2da004032e2023faf4b,18222,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_674.jpg,metal,metal,True,225,225,RGB,b28adffda42bf1bc27756509e52ef5c1a87475a54fe857034734948e7602c019,4942,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal577.jpg,metal,metal,True,225,225,RGB,b28adffda42bf1bc27756509e52ef5c1a87475a54fe857034734948e7602c019,4942,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_619.jpg,biological,,False,259,194,RGB,b293d3b5b0e53e31b0b293136b4138bdcfee33a13afde76a88f2ad1f8134df61,11940,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological137.jpg,biological,,False,259,194,RGB,b293d3b5b0e53e31b0b293136b4138bdcfee33a13afde76a88f2ad1f8134df61,11940,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_672.jpg,shoes,,False,225,225,RGB,b297ac4589905d948f97ca1efbdd844fd10a29bdfaead51a4521d712bf5552b6,3542,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes156.jpg,shoes,,False,225,225,RGB,b297ac4589905d948f97ca1efbdd844fd10a29bdfaead51a4521d712bf5552b6,3542,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1151.jpg,shoes,,False,194,259,RGB,b2994e1c61ef9be4d2e37f5653ea078e87841d174dc13120593cdba5c89bdeeb,6017,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes555.jpg,shoes,,False,194,259,RGB,b2994e1c61ef9be4d2e37f5653ea078e87841d174dc13120593cdba5c89bdeeb,6017,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1477.jpg,clothes,,False,533,400,RGB,b29a31c3737a304d88ff5f1d8b533d1ea39523328c2be3c5d69533d0384b6c0f,31659,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3755.jpg,clothes,,False,533,400,RGB,b29a31c3737a304d88ff5f1d8b533d1ea39523328c2be3c5d69533d0384b6c0f,31659,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1493.jpg,glass,glass,True,183,276,RGB,b2a9bd5823666a6ea5ea893956ff21a755c8d9ae30105f279ad94b9fabc6270f,4390,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass219.jpg,green-glass,glass,True,183,276,RGB,b2a9bd5823666a6ea5ea893956ff21a755c8d9ae30105f279ad94b9fabc6270f,4390,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_200.jpg,shoes,,False,225,225,RGB,b2ae2d3cb03359541ea506df647fa75b59fd3161d6e20bfcd340bbaa4ac73837,4812,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes481.jpg,shoes,,False,225,225,RGB,b2ae2d3cb03359541ea506df647fa75b59fd3161d6e20bfcd340bbaa4ac73837,4812,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1555.jpg,clothes,,False,400,628,RGB,b2ae5d66d2c9d928f1b308081959d098bc9beef44dadb8ff929898002b9c72fd,35339,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes4228.jpg,clothes,,False,400,628,RGB,b2ae5d66d2c9d928f1b308081959d098bc9beef44dadb8ff929898002b9c72fd,35339,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1075.jpg,clothes,,False,400,533,RGB,b2b450f90b504845c8091a7a39bbddff38403ecc77af30a134b9d2cda9cf3084,23864,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes131.jpg,clothes,,False,400,533,RGB,b2b450f90b504845c8091a7a39bbddff38403ecc77af30a134b9d2cda9cf3084,23864,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_82.jpg,biological,,False,225,225,RGB,b2b6dcc56cd25127f38c1e762232f37b634715a1e926c0a0cf79f834b689f8fc,5109,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological499.jpg,biological,,False,225,225,RGB,b2b6dcc56cd25127f38c1e762232f37b634715a1e926c0a0cf79f834b689f8fc,5109,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1362.jpg,shoes,,False,225,225,RGB,b2c368d3d00dd4ca02a86237af934f95f6de09a5043b1dd3500bbe67d725eb7b,6097,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes285.jpg,shoes,,False,225,225,RGB,b2c368d3d00dd4ca02a86237af934f95f6de09a5043b1dd3500bbe67d725eb7b,6097,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1549.jpg,glass,glass,True,220,220,RGB,b2c48e75156a115ee479b59b70b2c36e444e6c3482a2a713ca12c7d7b62c4fa1,5084,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass249.jpg,brown-glass,glass,True,220,220,RGB,b2c48e75156a115ee479b59b70b2c36e444e6c3482a2a713ca12c7d7b62c4fa1,5084,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_860.jpg,metal,metal,True,294,171,RGB,b2c87ea9ce6537c79244683b77ee8bafd60bbdf307a353127ff443337e5c37e2,4368,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal690.jpg,metal,metal,True,294,171,RGB,b2c87ea9ce6537c79244683b77ee8bafd60bbdf307a353127ff443337e5c37e2,4368,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_19.jpg,trash,trash,True,259,194,RGB,b2cf0e4ebcedccfea4236d909f20ad9de2add1263e9d37af0fb1dcd365b03ae6,1968,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/trash/trash90.jpg,trash,trash,True,259,194,RGB,b2cf0e4ebcedccfea4236d909f20ad9de2add1263e9d37af0fb1dcd365b03ae6,1968,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_731.jpg,clothes,,False,400,533,RGB,b2d072e552dae5a174ae3b9a1bbdb4150367d9eac571f2d7a60fd3a9989da35a,31547,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes357.jpg,clothes,,False,400,533,RGB,b2d072e552dae5a174ae3b9a1bbdb4150367d9eac571f2d7a60fd3a9989da35a,31547,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_285.jpg,clothes,,False,400,533,RGB,b2d3dcff02cf21ffc53187875f87e4bd8854354a059dee8c35500f45ac1da230,29751,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes2002.jpg,clothes,,False,400,533,RGB,b2d3dcff02cf21ffc53187875f87e4bd8854354a059dee8c35500f45ac1da230,29751,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_491.jpg,battery,,False,225,225,RGB,b2e161b2ccaffed6f3212d68efff5b3e78dda1c204c785f75747a9b01f3c05d4,3746,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery303.jpg,battery,,False,225,225,RGB,b2e161b2ccaffed6f3212d68efff5b3e78dda1c204c785f75747a9b01f3c05d4,3746,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1032.jpg,cardboard,cardboard,True,253,200,RGB,b2f3d9c3a2d85c5c9f55da578abb6f025960b5b7947d99069630729dec8a89be,4144,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard508.jpg,cardboard,cardboard,True,253,200,RGB,b2f3d9c3a2d85c5c9f55da578abb6f025960b5b7947d99069630729dec8a89be,4144,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1221.jpg,glass,glass,True,512,384,RGB,b2f6fc320df5a2e21f07e4a7dc8927e99c505c2630ed036ef4fce8f1156600e4,24719,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass155.jpg,white-glass,glass,True,512,384,RGB,b2f6fc320df5a2e21f07e4a7dc8927e99c505c2630ed036ef4fce8f1156600e4,24719,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass42.jpg,glass,glass,True,512,384,RGB,b2f6fc320df5a2e21f07e4a7dc8927e99c505c2630ed036ef4fce8f1156600e4,24719,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_364.jpg,plastic,plastic,True,259,195,RGB,b2fbb064d336e65cfe8c12a841fa5cf94cb0edef191a05306c8316516a425a67,11154,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic493.jpg,plastic,plastic,True,259,195,RGB,b2fbb064d336e65cfe8c12a841fa5cf94cb0edef191a05306c8316516a425a67,11154,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_48.jpg,biological,,False,367,137,RGB,b301719962923a7c47f619866eb465de5125da499abd061605c81edbe4be459e,8868,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological940.jpg,biological,,False,367,137,RGB,b301719962923a7c47f619866eb465de5125da499abd061605c81edbe4be459e,8868,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1102.jpg,clothes,,False,400,534,RGB,b30bd13ff42090c9b39f89508c8d66d872fef90ebe8835b31e2a1cdeb57207e5,16330,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes2874.jpg,clothes,,False,400,534,RGB,b30bd13ff42090c9b39f89508c8d66d872fef90ebe8835b31e2a1cdeb57207e5,16330,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_600.jpg,biological,,False,273,185,RGB,b30e0c28778492a292121eeda318b1c0896c7e55bfd2ed2228cc83881f2f2e08,9422,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological35.jpg,biological,,False,273,185,RGB,b30e0c28778492a292121eeda318b1c0896c7e55bfd2ed2228cc83881f2f2e08,9422,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_305.jpg,clothes,,False,533,400,RGB,b311929f1e8cb14da2eb5ae97868539596b50da13c6b695dd47647e1bedf26d4,41112,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes1851.jpg,clothes,,False,533,400,RGB,b311929f1e8cb14da2eb5ae97868539596b50da13c6b695dd47647e1bedf26d4,41112,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_214.jpg,glass,glass,True,512,384,RGB,b31787474106c9702de3481c327a41adbddb65e0e7f1db2fcb62abb12b37075b,10633,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass254.jpg,brown-glass,glass,True,512,384,RGB,b31787474106c9702de3481c327a41adbddb65e0e7f1db2fcb62abb12b37075b,10633,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass459.jpg,glass,glass,True,512,384,RGB,b31787474106c9702de3481c327a41adbddb65e0e7f1db2fcb62abb12b37075b,10633,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_191.jpg,metal,metal,True,512,384,RGB,b323750ec17bb7cbe0609ba18c07dc966cdd2ab2063f1ad323f4bc7d589c542c,13785,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal314.jpg,metal,metal,True,512,384,RGB,b323750ec17bb7cbe0609ba18c07dc966cdd2ab2063f1ad323f4bc7d589c542c,13785,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal343.jpg,metal,metal,True,512,384,RGB,b323750ec17bb7cbe0609ba18c07dc966cdd2ab2063f1ad323f4bc7d589c542c,13785,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_178.jpg,clothes,,False,400,534,RGB,b32f434b55ae8a335db2d4ad83cf928b1a8a1cc6f159ecb3b32d9ac3cdbfaa1f,17948,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3071.jpg,clothes,,False,400,534,RGB,b32f434b55ae8a335db2d4ad83cf928b1a8a1cc6f159ecb3b32d9ac3cdbfaa1f,17948,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_692.jpg,shoes,,False,400,534,RGB,b334304d06635b7f2ad16698d363b485dfdbe75b69d414c6e3c7cc55d309b196,19399,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes1109.jpg,shoes,,False,400,534,RGB,b334304d06635b7f2ad16698d363b485dfdbe75b69d414c6e3c7cc55d309b196,19399,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_36.jpg,clothes,,False,400,533,RGB,b3382388fcf9a3a164999d845019727c047e7a7e3217aa02f1566af7834ac72f,18365,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes840.jpg,clothes,,False,400,533,RGB,b3382388fcf9a3a164999d845019727c047e7a7e3217aa02f1566af7834ac72f,18365,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1277.jpg,clothes,,False,400,534,RGB,b33a064837c8dec3287168ee2af5f65c4d19fd2b18d2dc6448205e95061df9f4,17406,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes2767.jpg,clothes,,False,400,534,RGB,b33a064837c8dec3287168ee2af5f65c4d19fd2b18d2dc6448205e95061df9f4,17406,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1587.jpg,plastic,plastic,True,274,184,RGB,b33ca39f9fd565862bf5bdaac5c73e5351b95e7b2cac8dc85b03cd5305000398,5149,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic494.jpg,plastic,plastic,True,274,184,RGB,b33ca39f9fd565862bf5bdaac5c73e5351b95e7b2cac8dc85b03cd5305000398,5149,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_466.jpg,glass,glass,True,225,225,RGB,b341512d34a48918e6243b302e5394edc6f9f232d459e8d160ce8022d225af33,3308,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass598.jpg,green-glass,glass,True,225,225,RGB,b341512d34a48918e6243b302e5394edc6f9f232d459e8d160ce8022d225af33,3308,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_29.jpg,plastic,plastic,True,512,384,RGB,b351129a596213f3b020cb63230fa6e0698e9fe20f9b8bb9d023f4ecf3aa436c,15738,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic108.jpg,plastic,plastic,True,512,384,RGB,b351129a596213f3b020cb63230fa6e0698e9fe20f9b8bb9d023f4ecf3aa436c,15738,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic296.jpg,plastic,plastic,True,512,384,RGB,b351129a596213f3b020cb63230fa6e0698e9fe20f9b8bb9d023f4ecf3aa436c,15738,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_99.jpg,glass,glass,True,225,225,RGB,b35592ca764b1bb9e650fffa320da30e524a76520b201c5a409e4f612d462951,8566,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass34.jpg,brown-glass,glass,True,225,225,RGB,b35592ca764b1bb9e650fffa320da30e524a76520b201c5a409e4f612d462951,8566,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1385.jpg,glass,glass,True,512,384,RGB,b3585984de7bd265b238537b2c57713ab62d3db03e98a81c0b5973b74540b2fa,14592,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass189.jpg,green-glass,glass,True,512,384,RGB,b3585984de7bd265b238537b2c57713ab62d3db03e98a81c0b5973b74540b2fa,14592,3,True,False,0,True
